"GSM1873688","GSM1873721","GSM1873744","GSM1873750","GSM1873753","GSM1873754","GSM1873757","GSM1873758","GSM1873765","GSM1873777","GSM1873779","GSM1873780","GSM1873788","GSM1873792","GSM1873795","GSM1873797","GSM1873800","GSM1873805","GSM1873807","GSM1873809","GSM1873815","GSM1873817","GSM1873818","GSM1873823","GSM1873825","GSM1873829","GSM1873830","GSM1873832","GSM1873836","GSM1873845","GSM1873846","GSM1873847","GSM1873853","GSM1873856","GSM1873863","GSM1873864","GSM1873867","GSM1873871","GSM1873874","GSM1873882","GSM1873883","GSM1873886","GSM1873897","GSM1873898","GSM1873902","GSM1873904","GSM1873907","GSM1873910","GSM1873911","GSM1873912","GSM1873913","GSM1873914","GSM1873915","GSM1873916","GSM1873917","GSM1873918","GSM1873919","GSM1873920","GSM1873921","GSM1873922","GSM1873924","GSM1873926","GSM1873928","GSM1873930"
"cg05450336",0.621991973605967,0.798823580749563,0.509697658049579,0.672910333298491,0.89600478575622,0.882176457848805,0.828918249767407,0.538383057142761,0.768792759162753,0.457340692875136,0.614704315483964,0.285044323825809,0.690282239063478,0.652296619524856,0.594882058183631,0.561423646897109,0.74195801869661,0.628927614925521,0.739322420687667,0.65557120626734,0.551940189233711,0.648082266268673,0.688394624121958,0.897278397689087,0.704662164505763,0.572707164433745,0.851527425557356,0.695967127733907,0.86307697294249,0.586289720621969,0.477191181026012,0.274754391678957,0.73454648531777,0.32549339152507,0.148576044301956,0.450677158158401,0.827085695227559,0.516971624075276,0.697755028176549,0.625127798447457,0.616239078590466,0.742342977274454,0.772362149565452,0.637064790288601,0.402773200129572,0.17366843449421,0.530306401775922,0.532120033945038,0.448109611406392,0.48700863794738,0.394776956489742,0.831958145729989,0.685337395927493,0.438848264527127,0.612289361097917,0.581757949097216,0.250758762840117,0.321515486367288,0.512609764592496,0.688446615407539,0.544903649689171,0.701567866564167,0.556942943246408,0.74871811629991
"cg18503829",0.677918851153504,0.889137995728684,0.553704456323011,0.716197235245059,0.938211386024496,0.938643954520492,0.90163913695574,0.574033293771024,0.813821994890997,0.496457292867985,0.726244547021922,0.318856976362725,0.733596143389937,0.645011106891316,0.652569518822756,0.65842609689799,0.783091927573155,0.709428779366245,0.830597812163494,0.833623971034565,0.582185892096264,0.652616798561747,0.717242266953693,0.946378359230287,0.776233679295328,0.620527063873634,0.909096188140086,0.861534416100869,0.911959307599936,0.726480027351138,0.674617838794649,0.334675478549585,0.839104153171504,0.347957446263283,0.182875289848104,0.643036190111844,0.885052802826364,0.686871409487661,0.771930907384387,0.673437711848493,0.697868971534934,0.821583101550932,0.813447550608627,0.750310405868461,0.561139021543473,0.169142238854402,0.566913806355714,0.610186112380834,0.611583440679073,0.612450624201295,0.409711833067341,0.916978100395019,0.782691494445179,0.557112661036074,0.747812670583133,0.696072949695505,0.210490336438397,0.458920433353125,0.678221206535014,0.892922769343424,0.657980698286049,0.844171033284694,0.622926063303967,0.749532233609537
"cg04044936",0.914984921060348,0.924973131516447,0.953235921568588,0.929282380810683,0.94090579575183,0.954003638869031,0.943916727911094,0.949456629643027,0.953130845613771,0.940377995684706,0.960671426600697,0.928824375339931,0.944875492882614,0.945266489609347,0.956866820328131,0.957176825299466,0.913361534705083,0.937103663593445,0.953933308441537,0.90141191610572,0.935385577609939,0.934098402195802,0.951931493934645,0.937599780758705,0.936548276189747,0.913970784306684,0.92662920442188,0.942113204288076,0.947539047819756,0.953034154222432,0.925699114206021,0.931864732683959,0.941998136527293,0.938080526638485,0.94275691769393,0.953848511567695,0.936822764087513,0.820527595477154,0.932834767227146,0.920103465912584,0.948759267141246,0.940829866723199,0.948520442122462,0.94963630384271,0.937619085225901,0.93615896004462,0.942744836428987,0.93825065549457,0.945857758930659,0.945392387561237,0.82727428409988,0.949688926119304,0.955228936714027,0.918898906038933,0.951558659032474,0.958969541932774,0.94106641425085,0.940799419160131,0.951696237322041,0.935026824259684,0.942605800191989,0.932998575959409,0.954368923428118,0.905539833997157
"cg18303423",0.353174514294249,0.691892507412705,0.479788067000669,0.387252158337966,0.335270361767196,0.282971357283785,0.374462955510185,0.416022006761548,0.381660026939586,0.508241043317401,0.307796967884681,0.445894926533122,0.323849492243495,0.379834590977625,0.351288894690294,0.443285232251116,0.362832545780373,0.459012932357699,0.462864036054811,0.361806271250991,0.430105750925252,0.39191798746553,0.526460663577916,0.376250524678903,0.48402796593471,0.341802838315634,0.426661496676035,0.475027978952587,0.220871660088525,0.398263130941021,0.37070127959099,0.377540731122192,0.551419864008971,0.568265326381521,0.461338475961856,0.443202977514605,0.356372392125197,0.480789550397016,0.34574466910855,0.439204781942972,0.520207850786108,0.475916425282321,0.530538327654178,0.370325663906063,0.452656704551998,0.360411997375169,0.476002764041048,0.239511188466591,0.597687886965508,0.445069271237265,0.34638820041992,0.487794191344846,0.451268923715853,0.428243984286463,0.459302764157498,0.280233539328834,0.476666490717254,0.476995160240979,0.360791675076539,0.367102174576432,0.331660676947624,0.548830461152051,0.411458034188459,0.488479722846642
"cg18346182",0.132756259871658,0.062770788986656,0.136370123475713,0.0452912889286278,0.0510778371698805,0.0871213811026433,0.124380887068222,0.104498127814982,0.150557714879845,0.0168857619545666,0.0518291884096664,0.0496744494198745,0.0686951142742537,0.0764031368844023,0.173405438014334,0.126552342832769,0.0464937289733377,0.0518559063526725,0.0848942278179041,0.0813708518590687,0.0507913925727544,0.0377713824146725,0.124999936325036,0.0744923434154763,0.118285951365496,0.0658873027953677,0.260131585951342,0.0439085249063251,0.0377289527458278,0.0431941404468743,0.0515965485840003,0.0215226317144896,0.111616849375317,0.0201103522043181,0.0101870544071111,0.0517862427036169,0.14578466065276,0.0638352723255659,0.0376444162671857,0.048904545718319,0.0453450292102178,0.0406681465950132,0.0769716624305876,0.0262788565904912,0.0444818403195204,0.0255990849490983,0.0948143703207703,0.0227651479517969,0.0608372036317055,0.0299690420304193,0.0840392567025303,0.036140547141854,0.0232498781571773,0.0240878574873751,0.0675132429774518,0.0338309326501359,0.0352675522442697,0.0157389895309544,0.0528959686610014,0.0252706406990896,0.0729700835776078,0.0657101664723219,0.0428765366092472,0.091618285875036
"cg07236840",0.0678472872699686,0.0159925466086636,0.0534052444842084,0.0310405407985223,0.0316182250754999,0.0298927509679935,0.0482327157135976,0.0494290716864993,0.0803936334798023,0.0086728667993154,0.0215452558422173,0.0222364003719314,0.0389143940237582,0.0259242097714629,0.0231513942016653,0.0505658942019727,0.0283278388502172,0.0232277524480142,0.0206297166381481,0.0443022437250427,0.0336943176661195,0.0180535809018733,0.0162739769867166,0.0351668544538745,0.0335668438065398,0.0329716723842181,0.211139913720836,0.0283614699819368,0.0267864192864335,0.0221832025711885,0.0254730319406452,0.0147803383816176,0.0502361408408196,0.0147592853285022,0.013497894100103,0.0184479277335795,0.10886193122118,0.023530877933865,0.0198878171965141,0.0414776935784763,0.0206702529162678,0.0255316463396787,0.0433631013770777,0.0168075004523498,0.0202286292216429,0.0211585529772202,0.0372023171730219,0.0206290538780928,0.0336262223202604,0.0259701013310392,0.0525048378726747,0.0323084261485835,0.0143457491643203,0.0168203020158541,0.0328181566281655,0.0216941728417643,0.0114181949309669,0.0157330850385523,0.0264976342350269,0.0156008751091634,0.0372024309803194,0.0274342775017267,0.0199010641553213,0.0391549235594933
"cg10796899",0.3037402,0.1445121,0.2735377,0.1834738,0.1368882,0.1686369,0.169011,0.1649718,0.1595659,0.1191562,0.1583318,0.1179167,0.1752104,0.1539462,0.1245184,0.1998686,0.1330532,0.1662904,0.1710223,0.1828562,0.1716868,0.1442543,0.1612531,0.1095068,0.1759536,0.1409726,0.2724656,0.1632846,0.1480612,0.1507044,0.1436012,0.1616801,0.1444401,0.1454288,0.129996,0.1276553,0.2359142,0.1301729,0.1407076,0.1514599,0.1402154,0.1201814,0.1517449,0.126043,0.1459006,0.1531736,0.1557557,0.1606169,0.1631104,0.1675952,0.2123154,0.1771521,0.1690161,0.1548898,0.1403294,0.1556561,0.1588491,0.161435,0.1603044,0.1626721,0.1785885,0.1964286,0.1800833,0.1448119
"cg25488288",0.156930929880863,0.0522576197256013,0.129603165187213,0.0495497739927222,0.0224295302638706,0.0627185499821802,0.0425134908547653,0.116558071754988,0.0720021885564295,0.0064999761161275,0.028632253047848,0.0268586168201436,0.0650094628832978,0.0278193861365528,0.0161981906339946,0.0840720493074417,0.0288775932080068,0.0261025092384005,0.0389698810970942,0.0351624572817715,0.0442557710086726,0.0221967139387913,0.0254331762033286,0.0339127900355551,0.0182775500702578,0.0224022024417997,0.405596752625948,0.0245532866775461,0.0373011163257715,0.0260999885838008,0.0249374405175594,0.0540382867046943,0.0349494013898262,0.0457933854622987,0.0145524168033586,0.0388633130430081,0.237735254800347,0.0282805615414974,0.0273542775190834,0.0385751448452624,0.0275040791123723,0.028329117498126,0.0610704552023212,0.0110730933744382,0.031780576050174,0.0186125621326248,0.0562288751179473,0.0221387327399554,0.0401195775541592,0.0277810929680633,0.197648365365715,0.0263688007281858,0.0769231665318166,0.035166362854695,0.0661182270168943,0.0455899678917572,0.0845731853520993,0.0308312009895673,0.0301556820332288,0.0296431295803034,0.0510990055040994,0.0741531305473003,0.0201849006351896,0.0313539119132911
"cg08754967",0.2757111,0.09240201,0.1885676,0.143203,0.1011595,0.1131335,0.1271813,0.1572321,0.1227579,0.07718804,0.1178751,0.07149184,0.1184106,0.08425562,0.08041419,0.1810994,0.07440507,0.1176599,0.1018279,0.1963776,0.0797971,0.07161489,0.08061714,0.09930844,0.09963548,0.09275763,0.3362092,0.1114731,0.09525929,0.111859,0.1052971,0.0846826,0.1079468,0.07206068,0.06838962,0.07921737,0.2593664,0.08001155,0.07340275,0.1173274,0.0976012,0.09956811,0.1201044,0.09034268,0.07107843,0.09254734,0.1065512,0.09569612,0.1407385,0.1026719,0.1858067,0.0958135,0.09521998,0.08885738,0.1347816,0.1080524,0.08611362,0.08099089,0.1114305,0.08467683,0.1375195,0.1375839,0.07809654,0.09457113
"cg00025991",0.573009035072824,0.741686513313518,0.542389494809243,0.554780939598523,0.745087490485867,0.745458770934001,0.689101281025876,0.662938512988262,0.679882319757898,0.676338393611007,0.712566065182786,0.595366709103581,0.63663926049181,0.671373657092112,0.767743062151934,0.542810222418738,0.640479693659133,0.633297167781918,0.71626961301655,0.57326654246522,0.663355614568162,0.655008817037865,0.763908340040235,0.781335299932503,0.65039024164197,0.635883231453493,0.741162731061082,0.567719862906718,0.724389740660658,0.646998115794424,0.617798175760934,0.640518132168277,0.657697314072379,0.740008676160292,0.73888203030588,0.683153356830575,0.695555898067246,0.575828000813902,0.693337201366231,0.727271844255472,0.70942532116765,0.739983737394356,0.675064000148225,0.651055096418914,0.526365423971084,0.66654760752364,0.634239742244687,0.62793633108649,0.655751546321578,0.700943483126395,0.553182364143475,0.747784292952806,0.664876872539972,0.624020653672093,0.669006372655868,0.720113839687529,0.540591857095202,0.585077917090874,0.584839370679083,0.65924168515048,0.667106257630909,0.635793606632427,0.655233767501071,0.563378630207119
"cg04586563",0.9405879,0.9099705,0.9314286,0.9440645,0.9576045,0.9613672,0.9596381,0.9579242,0.9566327,0.9527502,0.9594073,0.9596843,0.9475943,0.9521602,0.9423387,0.9407322,0.9492754,0.9669091,0.9596413,0.9548237,0.9595516,0.9658135,0.9812699,0.9461797,0.9622179,0.9491561,0.9512094,0.946561,0.9506248,0.9408219,0.9651038,0.9478573,0.9715013,0.953335,0.9525309,0.9510196,0.9506444,0.9495968,0.9457024,0.9472747,0.9624683,0.9563435,0.9582644,0.9469002,0.959381,0.9548725,0.961568,0.93449,0.9236553,0.9415354,0.9201083,0.9378411,0.9504644,0.953279,0.9567359,0.9470614,0.9370838,0.9515367,0.957115,0.9371728,0.9340369,0.9506873,0.9517793,0.9480658
"cg06713760",0.77349892662098,0.832161725476056,0.793112964571895,0.843525488222867,0.901667005576286,0.846214403299399,0.837409417275454,0.863697028098641,0.876010553993358,0.899986381323333,0.884634893189036,0.86168270972739,0.863771792177479,0.863040736476023,0.861591629575895,0.813890683310652,0.880409094134281,0.884576626068417,0.875152004086504,0.732335228654742,0.883326632250332,0.867514961329874,0.907277066668417,0.864484373967028,0.785324806620621,0.859487236221593,0.863987173152402,0.868714180824447,0.869694096089461,0.831718661867113,0.809928068565775,0.895068792572967,0.855431370195429,0.842513955690854,0.869082779667685,0.926685723023342,0.770000322791928,0.863256192043315,0.877815874442928,0.866680582819563,0.878524832034111,0.909936567503868,0.868175346422273,0.832575978949155,0.855040724185932,0.882812456642583,0.869445642519562,0.813742668499264,0.829911675131344,0.82089188944134,0.711237548636412,0.831085923652949,0.841076627706796,0.846469980977195,0.830588834310473,0.848920802556771,0.840887096422283,0.86366201066913,0.853854507074131,0.835798952604036,0.826535299977898,0.842697003908683,0.855858252851497,0.881265994860909
"cg13686013",0.618562118582875,0.116981569826413,0.385197108734543,0.356956099216123,0.451317368110068,0.66938052647548,0.60716543570805,0.49913348305922,0.352984658610232,0.0576257877477623,0.127319568751891,0.167308152759903,0.423634763667763,0.81444815850895,0.82690225704014,0.457522915521985,0.396065074655782,0.110413079658894,0.12908924576748,0.641600589880164,0.226489702080303,0.143476262275543,0.371840411074972,0.633148298307363,0.777370041485959,0.787685294551401,0.672666348157145,0.248055821011017,0.567326713365022,0.204369910200768,0.0949164821123928,0.0871544613203684,0.398157041597091,0.0703402995532971,0.162649084222737,0.157203741418137,0.569527888617865,0.26468106109424,0.255077089770443,0.20613297677859,0.178416707871589,0.423880543471054,0.309609624038848,0.123158669254929,0.14275963829411,0.177160892317829,0.38068814976763,0.198907271219637,0.187945940899122,0.22165876459159,0.346787935866765,0.255902635501873,0.107261591417829,0.141930034712517,0.270467789830274,0.314594979341911,0.168913145440919,0.154137708602774,0.133704134232166,0.125463138591814,0.312250279000232,0.294839899671737,0.304201161270223,0.76002833895463
"cg05495790",0.537139,0.7403593,0.7109392,0.8028551,0.7784698,0.7691655,0.676144,0.6743757,0.7092638,0.9299579,0.8756503,0.8020782,0.7433258,0.5662498,0.436531,0.6254079,0.6892893,0.8923723,0.8022466,0.7374031,0.8321891,0.8576267,0.8823529,0.7609056,0.6152875,0.5131211,0.5261865,0.7611904,0.7328714,0.7826614,0.7934712,0.8388511,0.7446041,0.8967966,0.8841959,0.8466641,0.6055785,0.8204525,0.8226461,0.7444841,0.8405656,0.8191357,0.7778326,0.9043043,0.8245177,0.8567464,0.6913546,0.8669963,0.8438627,0.8255241,0.4846626,0.8590736,0.8615904,0.8407997,0.7880704,0.8367212,0.759972,0.8728982,0.8696047,0.8579375,0.7800531,0.7191829,0.7751515,0.5451077
"cg22954052",0.701118466657253,0.892996930105622,0.89059245305878,0.888562154707353,0.911900712268782,0.905214571803395,0.905243740235585,0.857802300596403,0.867984147937983,0.893421906451918,0.932839316160735,0.890361607436539,0.894339781270959,0.764599328399637,0.669504596016215,0.759357394372022,0.875382752172125,0.935768070433731,0.900256732550051,0.82472993156638,0.898322163967743,0.882156257388522,0.928052878589509,0.916637502454768,0.817116750730857,0.748859369722557,0.788254015217271,0.882366447020189,0.917149545789346,0.8738812364271,0.92365573323135,0.922804633368739,0.904167337878037,0.92787211165093,0.921512690533513,0.888484101484984,0.797472190477513,0.869927488223039,0.892945296935754,0.887698625227386,0.906788013904319,0.880103580776634,0.910090147535761,0.898865679305245,0.864883059374377,0.873646895502414,0.859839390446299,0.85892250806794,0.905708381080691,0.87163250261227,0.730913285267047,0.902786150068396,0.910518974190893,0.867163655125099,0.874497207944841,0.914723782847231,0.873738916576191,0.920542540012759,0.908207482994045,0.899442394219537,0.85567813888991,0.85251709955165,0.832973564859229,0.742568411762927
"cg25580864",0.712074276435386,0.812466905063908,0.753194339606332,0.805458346342957,0.863620561541931,0.84838996939552,0.808793715999563,0.750823520026004,0.804199818369211,0.755864929224416,0.800470401473853,0.814054254581515,0.782597017703269,0.684526639280793,0.515742398571988,0.815916962889709,0.78028715939805,0.792529858224273,0.86430633408581,0.615669243187463,0.79557535075994,0.86037717348728,0.876418643997311,0.901736947619885,0.710242173952258,0.723209826570452,0.859969158815356,0.783328022378518,0.830324273431686,0.746649541562347,0.822390653380285,0.793250926427062,0.869713035120491,0.810117112839117,0.776612133163843,0.85307122338226,0.832887815820592,0.824203414358471,0.821521291015501,0.797469619736276,0.848753843254639,0.846906096917717,0.816925348573778,0.717295315542078,0.712309900404239,0.852806036960047,0.701062251298335,0.683861727039448,0.792138911794893,0.833797559515291,0.671943213961174,0.793435344174273,0.821281730959373,0.781414271116175,0.778150730193641,0.851785515761817,0.642749585426724,0.808023527305001,0.813135201265966,0.846490443205941,0.821127849381906,0.800861843531756,0.815142257868658,0.686107015664271
"cg00081439",0.489722016773446,0.769015170999993,0.667610576575941,0.744227575675779,0.797409341689169,0.748332544703322,0.715896917318527,0.677950622471819,0.703235574740006,0.792911634038948,0.749407767972986,0.723223067118246,0.766523559347538,0.696402632907466,0.705866729305185,0.481537120883272,0.767844504165004,0.656070793130983,0.765472523008041,0.724491021966427,NA,0.833589039229525,0.829751898055909,0.847162278890484,0.678222957403896,0.684808703676649,0.626733184425331,0.76489591978611,0.799094370507433,0.668946255727355,0.807071848955573,0.758366499614414,0.694166682118072,0.792652055841089,0.833465082928055,0.765578508763941,0.665392685287302,0.60408897923116,0.693644701287129,0.77380531149144,0.750197013015704,0.841047401640334,0.688656588063066,0.676216744707989,0.598054462018658,0.788876203098697,0.705493289067815,0.865285502417539,0.702577344682054,0.773375677473191,0.45987129866572,0.81162931612709,0.678809880837394,0.700593288718125,0.761836751501701,0.77575065676217,0.623139218033473,0.838258010233718,0.744983337870207,0.793651016043542,0.75392394463256,0.647951366976752,0.759605021885808,0.598727312009297
"cg00617691",0.619017855168127,0.662549728494919,0.665790239889522,0.766546323064068,0.77936877723573,0.787506755141087,0.747606729065925,0.656447196059905,0.744087062094471,0.6231609259001,0.750310839955404,0.686408075412716,0.806751127635806,0.871830401049711,0.890387973403079,0.574392755204162,0.832583970566027,0.73913447432299,0.713712298299471,0.72788331630604,0.692516718129187,0.770371340791298,0.829750328061236,0.859414007379512,0.847719708395324,0.874751407740881,0.72482191394181,0.737865593416783,0.812265339107727,0.670760273291866,0.685244159158854,0.67943777649675,0.779111153531382,0.772995189931589,0.739048638918707,0.667352855376768,0.69923697652308,0.648232093989698,0.737260115922935,0.766958180150541,0.765595425415147,0.820592508624902,0.673457500582336,0.664145472376116,0.612023195545527,0.739698689281938,0.696879536105687,0.738208168917706,0.717753550064056,0.731111996321155,0.418970982541576,0.787550113022369,0.762585595672838,0.750226309766501,0.690131616705578,0.693169510005773,0.614775621423377,0.786733021652284,0.76246587598495,0.776297801065242,0.766840145232144,0.70294417783962,0.836668917112005,0.840226877747639
"cg15214801",0.495188155325731,0.187298944243924,0.444618672990838,0.352923677518953,0.81047193030467,0.759896329465631,0.736451894103402,0.541226116748801,0.485446619535294,0.168790182864209,0.214983578329025,0.332871920233052,0.520290668178558,0.826172905141719,0.850697070816359,0.452577040177779,0.524333273621993,0.156355001931903,0.264218992337506,0.537833493569814,0.342339420138324,0.236876216148785,0.382509758444381,0.684035996154339,0.855989529660088,0.834514066621738,0.729301057595639,0.365351766835943,0.685591070021313,0.290109495555299,0.202409910931185,0.195335739608462,0.461733074933302,0.183404201981687,0.1719736808485,0.263619529839771,0.71338357321544,0.309810079995789,0.322382625688586,0.415692034661378,0.341764639670343,0.522103777015146,0.377177764317049,0.153528602274694,0.175801270931634,0.136986988302238,0.43059906623441,0.234071071160064,0.31087138846152,0.232497796262082,0.355489544148335,0.216876140437809,0.168605225388983,0.186348601173014,0.301687790188471,0.223706245697905,0.237722112278385,0.18179141004113,0.211451734496011,0.186379650615496,0.363642661489328,0.309334751254388,0.314073882830499,0.769337443571574
"cg26201596",0.424061613940671,0.498796351241933,0.561447332342516,0.618143514037677,0.608930899000566,NA,0.60037840397953,0.559012099169302,0.64356109345252,0.563266299476817,0.625811434617425,0.535390450087008,0.719016403207674,0.765320885514629,0.8564908749043,0.440894651215003,0.782722044292917,0.620530225905442,0.593480468194193,0.439077780088781,0.570865904570712,0.589591144530832,0.739122049142267,0.821689624962712,0.826527185490707,0.866480672599737,0.613007366423166,0.64862434378581,0.648023599133976,0.538438711693645,0.569051616839094,0.502479675694316,0.67379698164449,0.589788431804573,0.178436454217756,0.535747308471372,0.676716835462631,0.568228079122832,0.629288007766314,0.652753030091782,0.681167425903765,0.775773004336115,0.642597241375408,0.543397995399532,0.345074954217068,0.34753123138426,0.448473205505075,0.688291815731221,0.62223260469373,0.579273540780865,0.299958230169026,0.654613013609465,0.700051965835361,0.486834481688301,0.680700807315903,0.719012170049588,0.375266425014036,0.52154451020518,0.715627970637123,0.667602980606471,0.743140177144489,0.604902300054875,0.700587768463148,0.814961671210662
"cg06581033",0.812062806083337,0.675209310264813,0.70801123523358,0.826080513446495,0.870205569755836,0.890832312858176,0.820194165674618,0.850893068232492,0.835131977577602,0.811906410887389,0.682299404788525,0.645026195982227,0.895287910036214,0.868317745264878,0.872784447938883,0.807162181496442,0.911352755533092,0.829572784084151,0.84327334196498,0.861689476220003,0.832193089101614,0.804462225622882,0.89964615447007,0.877126798903058,0.872668775835887,0.882352365273741,0.833804001117776,0.762935960443902,0.836755223215064,0.802167339371856,0.793954071770402,0.829705220018488,0.860569832744742,0.915905675207822,0.915799264421237,0.912093430538458,0.860055820065116,0.914570199498692,0.914040414602877,0.881156091133723,0.828749514806322,0.842341808377415,0.806685584541383,0.701510836027736,0.827628228030624,0.878409490406489,0.896671381717108,0.881267822441089,0.860195286228404,0.726308507532683,0.625933394175544,0.807575388478071,0.83579758879839,0.821666966896157,0.85525078759119,0.882823572132601,0.788557262442716,0.685348352143879,0.887646571949699,0.837587899729216,0.84358946311608,0.770429536764567,0.884352759325877,0.895852154530232
"cg19901101",0.736297627535972,0.831258835147165,0.753552627335666,0.743362363557257,0.770313903740648,0.734969985633432,0.735024412904338,0.732651420083522,0.846205015831824,0.750074455606197,0.774101062996475,0.798405399650153,0.810539152228667,0.756530635166371,0.732837316683118,0.802790328370468,0.805363608442094,0.704552506057468,0.751552003378243,0.536975206651913,0.831087257459238,0.835134578708606,0.835295997815727,0.768560509143451,0.786975461750107,0.692084145588896,0.824396182425365,0.696779974008195,0.634785575067277,0.781270064924827,0.792773616052348,0.76745599660809,0.831011463513548,0.869891817899661,0.630670034856346,0.772757507402337,0.668504990694859,0.833368339785227,0.780861967824588,0.801306559603287,0.693112248823377,0.80974966782623,0.769175196220564,0.779397827349157,0.710790613764412,0.843976272951087,0.731716921771873,0.714018727287753,0.756158199343264,0.735268673749802,0.581128295131979,0.813002170090522,0.819364100704407,0.754201042002304,0.796519173323765,0.727136823722747,0.552301103364767,0.795175937103414,0.814886655949621,0.757948257110701,0.814661514443035,0.716658546236482,0.749536221308308,0.733482164149041
"cg17581286",0.948845524315458,0.947546368745222,0.966781981701675,0.962171809014981,0.952907501938655,0.960264473181339,0.975434446176195,0.972069853880069,0.959945464049276,0.963503891000318,0.959797771868802,0.97365286249833,0.965897434117771,0.961592796665438,0.969614890608207,0.964493326805982,0.96108724351784,0.965917738157918,0.974816723319607,0.967196007520826,0.979588990987197,0.966709503221379,0.972303683370417,0.960454603301212,0.964531080591292,0.963688858193407,0.972528705047505,0.971568251345371,0.976960702884187,0.966595793085715,0.958902741434037,0.957026888974246,0.968243524577162,0.951155669424073,0.944090894560785,0.967753119991483,0.95608635003498,0.952911816619246,0.967720824088581,0.962580260651528,0.957711202564671,0.971063791175012,0.973653059082904,0.96328368221875,0.966594589955848,0.957232460003402,0.976105405479995,0.953279631671632,0.951032005116994,0.970124629355052,0.921722305336774,0.968322572098144,0.974984246091749,0.964097070327927,0.971849836327766,0.964127444569438,0.957354732228254,0.947182499274709,0.961513500432327,0.96408120238454,0.956601730287838,0.964372826545602,0.948298920588357,0.970107795051254
"cg09797993",0.942080301753141,0.942663893227663,0.930719430064113,0.955563215531626,0.974410638902551,0.964495403531041,0.95543697341737,0.939693138352739,0.946306961219874,0.956044530539404,0.960387917221045,0.952124816432016,0.958162950667068,0.935192652172165,0.948718904359792,0.952023220997323,0.9480958396588,0.939874093149082,0.964178797905919,0.954800601490428,0.95007399316976,0.926006008345721,0.965650512831381,0.960880836976601,0.948362441196468,0.943992708736152,0.954648610159557,0.959416760264924,0.962823067563608,0.952742969066627,0.962581361485061,0.960111785805336,0.955580291200412,0.942459903400309,0.956587846616184,0.963328368276748,0.946092818326361,0.949446864920342,0.962222720462568,0.954439291012124,0.96224961520341,0.957011152662416,0.962207459321022,0.951293371135512,0.946431260185107,0.960416415485561,0.960132159961458,0.950598073883505,0.937839419472969,0.949137356715477,0.947494969166136,0.944798053458811,0.963747662790439,0.957570267764887,0.967527143903785,0.970320258671944,0.952599954975469,0.961757093128538,0.96983719009185,0.955612593016817,0.941314278230741,0.950631233094623,0.959469213172442,0.945851400607246
"cg15517295",0.933436724399152,0.959540656329339,0.962572544944194,0.968080636516956,0.976331135733248,0.95957997460843,0.952933179348306,0.972833886325662,0.960759371324666,0.962901700117015,0.9550976292537,0.953881998532535,0.972903951771194,0.959439727098951,0.973720496291513,0.963290055910968,0.963225977410354,0.933315828546975,0.954242352985458,0.945752620564612,0.953653895851529,0.969658610619029,0.962964880589971,0.959738376548615,0.966896506640642,0.965840356185936,0.960975490779519,0.961346976330725,0.959296410407145,0.935374271722626,0.964911351274521,0.966523557936339,0.925107055326099,0.958892394768436,0.949994089389297,0.967428461446824,0.960557066731991,0.957133763631031,0.958886068754844,0.94886902584011,0.967071169027525,0.965632471563655,0.972234198134187,0.950845524266591,0.975065366034645,0.96644275153193,0.960947879386518,0.961161113799753,0.955471368756294,0.952023812302098,0.933330464382409,0.968758356060854,0.955304426917371,0.941908142988675,0.963372922449738,0.96895841080229,0.910380600266708,0.945896653570529,0.974220916892219,0.94936432763258,0.960800692894925,0.965872148214054,0.969403858317578,0.970194804873656
"cg23310253",0.922545399531299,0.942906307525364,0.949372736768382,0.938876650918388,0.899095138930359,0.942524345841344,0.953433918921315,0.947189442072485,0.95074978381235,0.955777225172188,0.965750668973215,0.969524308282256,0.965263167095282,0.947828268930621,0.950709982312186,0.951180942059675,0.959603498810214,0.955897147206695,0.961601066550839,0.917609968927999,0.946747815715078,0.954359905267567,0.963156694694226,0.93273184478782,0.955391566846682,0.942926326519687,0.947762824547889,0.951123167464014,0.935374402515822,0.938729453603278,0.94442143141162,0.956055505021456,0.954035301053257,0.958215031914471,0.939728078651515,0.943274882410932,0.912398760471338,0.931728632401554,0.9392586175381,0.953689860543693,0.945097925242384,0.955219838333253,0.957481421527939,0.940482298172904,0.94818819614131,0.954031194318447,0.945399478071548,0.953330867671461,0.958229345909632,0.965427210182577,0.577326995236953,0.966337690613676,0.96927539696334,0.965002523593318,0.94815462807402,0.962049010044627,0.955841578173549,0.944062740183569,0.949838691534275,0.950292383520881,0.945733537686098,0.957388147169381,0.963250866466166,0.952131462643514
